country_or_area,year,value,category
Denmark,1996,58.31300620962,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1995,102.578199566364,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1994,116.5778763,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1993,96.638085,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1992,85.1637,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1991,60.5796,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Denmark,1990,42.408,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2014,2.1003906288,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2013,2.0270599008,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2012,1.876019112,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2011,1.769774646,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2010,1.728838614,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2009,1.37848344,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2008,1.28760378,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2007,0.922383804,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2006,1.10072928,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2005,1.0327462464,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2004,1.0378295064,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2003,1.2729820944,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2002,1.375176072,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2001,1.6698170064,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,2000,2.610156312,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1999,2.881315572,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1998,2.848164372,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1997,2.850898092,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1996,3.333134052,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1995,3.0743691,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1994,2.967680775,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1993,1.38651645,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1992,0.090352125,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Estonia,1991,0.0481878,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2014,6140.88662804132,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2013,6206.44411985206,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2012,6311.53908309272,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2011,6243.62423267202,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2010,6378.66502299905,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2009,6296.50111757701,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2008,6700.49448468642,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2007,7108.090324469,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2006,7499.45127329735,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2005,7929.74738345675,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2004,8121.17649983525,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2003,8110.39113012754,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2002,8597.24695412468,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2001,9734.46382186482,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,2000,10546.7179446828,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1999,10561.3584629677,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1998,12875.1109129582,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1997,13620.3417020676,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1996,15098.0037711478,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1995,15214.5294850047,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1994,14142.8448724973,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1993,12968.3820487472,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1992,12282.8279079145,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1991,11459.0579878801,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
European Union,1990,10919.6996587874,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2014,34.25063652,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2013,30.70041204,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2012,22.15592964,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2011,23.67410498868,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2010,21.791502978144,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2009,26.710521984108,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2008,26.658888399588,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2007,19.173863533092,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
Finland,2006,27.564248995128,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
